=== 大模型评估成绩单 (Run ID: 20260331_150001) ===
AUC Score : 0.700246
uAUC Score: 0.690103
Accuracy  : 0.212880
Loss      : 0.630711
===========================================
真实标签(Label)	预测概率(SoftLabel)
1	0.336426
1	0.131836
1	-0.056885
1	0.496338
1	0.385498
0	-0.050690
1	-0.194336
0	-0.018982
0	0.066162
1	-0.212769
1	0.102478
1	0.110840
0	0.017456
1	-0.328125
1	-0.218384
0	-0.678223
0	-0.333252
1	-1.076172
1	-0.290283
0	-0.199463
0	-0.765137
1	-0.464844
0	-1.057617
0	-0.751465
0	-1.333008
1	-0.022095
1	-0.623535
1	-0.518066
0	-0.741211
0	-0.898438
0	-0.253662
0	-0.723633
0	-0.918457
1	-0.736328
1	0.064636
0	-0.820801
0	-0.950684
1	-0.727539
1	-0.906738
1	-0.725098
1	-1.164062
1	-0.888672
0	-1.058594
0	-1.182617
0	-1.265625
0	-0.932129
0	-0.580078
0	-1.388672
0	-0.869141
0	-1.720703
0	-1.495117
1	-2.023438
0	-1.861328
1	-1.090820
0	-1.133789
0	-1.181641
0	-1.462891
0	-1.079102
0	-1.825195
0	-1.599609
0	-1.094727
0	-1.523438
0	-1.485352
0	-1.854492
0	-1.938477
0	-2.093750
1	0.155884
0	-0.124573
1	-0.633301
1	-0.000757
0	-0.736328
1	-0.196411
0	-0.442383
1	-1.009766
1	-0.293701
0	-0.325439
0	-0.468994
1	-0.937988
1	-0.723145
0	-1.291992
1	-1.254883
0	-0.166992
0	-1.098633
0	-1.047852
0	-1.564453
0	-1.041992
0	-0.821289
0	-1.132812
0	-1.769531
0	-1.209961
1	0.108337
1	0.188965
1	0.166748
0	-0.219727
0	0.408203
0	0.155273
1	0.382812
1	-0.225098
1	-0.020126
1	0.308350
1	0.437988
0	0.451416
0	0.034760
1	-0.032745
0	-0.457520
0	0.425049
0	0.187378
0	0.567871
1	0.476807
1	-0.197998
1	0.191040
0	0.580566
0	0.432861
1	0.402100
0	0.316650
0	-0.263428
1	0.390381
0	0.449463
1	0.586426
0	-0.153687
1	-0.014656
0	-0.096741
1	0.609375
1	0.318359
0	-0.796387
0	0.125122
1	0.651855
0	0.260498
0	-0.270752
1	0.100708
1	0.254150
0	0.117554
1	-0.118896
1	-0.702148
0	-0.197388
1	-0.008232
0	0.596680
0	0.822754
1	-0.403809
0	0.306885
0	0.200806
0	0.021393
0	-0.287354
1	0.006550
1	-0.116577
0	-0.208618
1	0.264160
1	-0.431396
1	-0.418213
0	-0.253662
1	-0.272949
1	-0.337646
1	0.543457
0	0.059235
0	-0.366943
0	-0.044525
0	-0.519531
0	-0.640137
1	-0.320557
0	-0.458984
0	0.378174
1	-0.586914
1	-0.260254
0	-0.457764
1	0.061127
0	-0.388916
0	-0.119507
0	-0.529297
0	0.014664
0	0.150757
0	-0.374023
1	-0.096802
1	-0.035583
0	-0.403320
1	-0.021881
0	0.079468
1	-0.036163
1	0.099243
1	-0.331299
0	-0.262451
0	-0.164062
0	-0.248413
1	-0.262451
0	-0.014313
1	-0.309326
1	0.236328
0	-0.242188
0	-0.537109
0	-0.273926
0	-0.259766
0	-0.927246
0	-0.052765
0	-0.925293
0	-0.513672
0	-0.420898
0	-0.735352
0	-0.206055
0	-1.001953
0	-1.330078
0	-0.677734
0	-0.949707
0	-0.592285
0	-0.776855
1	-0.760742
0	-0.873047
1	-0.920898
1	-0.622559
0	-0.614746
0	-0.626953
0	-1.481445
1	-0.831055
0	-0.824707
0	-1.142578
0	-0.937500
0	-0.924805
0	-0.625000
0	-0.717773
0	-0.794434
0	-0.991699
0	-1.036133
0	-1.501953
0	-1.056641
0	-0.487793
0	-1.174805
0	-0.885742
0	-1.677734
0	-1.144531
0	-1.495117
0	-1.536133
0	-1.248047
0	-0.875000
0	-0.577148
0	-1.572266
0	-1.735352
0	-0.611328
0	-1.456055
0	-0.849609
0	-1.171875
0	-0.755371
0	-1.044922
0	-1.335938
1	-1.208008
0	-1.081055
0	-0.322754
0	-1.063477
0	-0.287354
0	-0.554199
1	-0.426514
0	-1.400391
0	-0.956543
0	0.155396
0	-1.564453
1	-0.810547
1	-0.178223
0	-0.279053
0	-1.191406
1	-0.154785
0	-0.201782
0	-1.325195
0	-0.675293
0	0.192261
0	-0.838867
0	-1.234375
1	0.639160
0	0.403564
0	-0.748047
0	-0.404053
0	-0.945312
0	-0.383789
1	0.202515
0	-0.759277
0	0.313721
0	-0.605469
0	-1.449219
0	0.024490
0	-0.816406
0	-1.014648
0	-1.456055
0	-0.737793
0	-0.631348
0	-0.295410
0	-0.624512
0	-0.852539
0	-1.164062
0	-0.889648
0	-1.250000
0	-0.450684
0	-0.147705
0	-0.134766
0	-1.501953
0	-1.425781
0	-0.005142
0	-0.941406
0	-0.828125
0	-0.618652
0	-2.031250
1	0.592285
1	0.414551
0	-1.541992
0	-0.590332
0	-0.549805
0	-0.623535
1	0.304443
0	-1.407227
0	-1.266602
1	-0.183716
0	-0.542480
1	-0.117798
0	-0.208374
1	0.383057
1	0.541016
1	0.069702
1	0.168579
1	-0.782715
1	-0.164185
0	-0.430664
1	0.197266
0	0.836426
0	0.210693
1	-0.069824
0	0.193237
1	0.255371
1	0.062866
1	0.429443
1	0.319824
1	0.468262
0	0.350342
0	0.684082
0	0.312744
1	-0.241455
1	0.321533
1	0.444336
1	0.837891
0	-0.844727
1	0.417480
1	0.423340
1	-0.174194
0	-0.202515
0	0.001999
1	0.180298
1	0.339844
1	0.174072
1	-0.313232
1	0.186768
1	0.229126
0	-0.220947
1	0.093079
1	0.779785
1	0.417480
1	0.293701
1	0.176758
1	-0.944824
0	-0.182739
0	-0.063782
1	0.089600
1	-0.526367
0	-0.677246
1	-0.248657
0	-0.482422
0	-0.211548
1	0.244507
0	0.014099
0	-0.255127
1	-0.501465
0	-0.707031
1	-0.706055
0	-0.981445
0	-0.242676
0	-0.880371
0	-0.804199
0	-0.592285
1	0.462402
0	0.239014
1	-1.005859
1	-1.323242
1	0.652344
1	1.375000
0	-0.740723
1	1.122070
0	0.342773
0	-1.417969
0	-0.538086
0	-0.664062
0	-0.657227
0	-0.590332
0	-2.365234
0	-0.356445
1	-0.644531
1	2.671875
1	2.378906
1	3.033203
1	2.337891
1	0.845215
1	1.093750
1	1.762695
1	2.125000
1	2.300781
1	2.146484
0	0.970703
1	0.808594
1	1.931641
0	-0.061859
1	0.914551
0	0.874512
1	1.220703
0	-0.311523
1	-1.020508
0	0.104614
0	0.369629
0	0.581543
1	1.938477
1	2.716797
1	1.416992
0	0.606934
1	0.791016
1	1.322266
1	0.027481
0	-2.246094
0	-1.244141
0	-1.313477
1	0.187500
0	-0.381592
1	-0.733887
1	-0.485596
1	0.070190
1	0.542969
1	1.431641
1	1.727539
1	1.128906
0	1.425781
1	-0.757324
1	1.009766
1	1.899414
1	1.771484
1	1.370117
1	1.966797
1	1.508789
1	1.027344
1	1.052734
1	0.217407
1	-0.003511
1	0.360596
1	2.501953
0	1.686523
1	1.893555
0	0.713867
1	0.128418
1	2.275391
1	1.434570
0	1.069336
0	1.062500
1	1.186523
1	0.395020
1	0.594727
1	1.662109
1	1.695312
1	-0.345459
0	2.378906
0	-0.528320
0	1.560547
1	2.023438
1	-0.186401
1	0.327148
1	0.326172
1	-0.452148
0	1.339844
1	-0.143799
1	2.250000
1	-0.039185
1	1.109375
1	0.872070
0	1.752930
1	1.893555
1	2.210938
1	2.103516
0	0.740723
1	-0.038910
0	0.006744
1	0.180664
1	0.153687
0	0.386230
1	0.728516
0	0.542480
0	-0.227539
1	0.348877
0	0.081238
1	-0.180786
0	-0.256348
1	0.733398
1	0.311523
0	0.658203
1	-0.858398
1	-0.616699
0	-1.297852
0	-0.266846
0	-0.386230
1	-0.583984
1	0.238281
1	0.491455
0	-0.066895
0	0.204102
0	0.221313
0	-0.351074
0	-0.856445
1	0.085266
0	-0.159180
0	-0.022766
1	-0.567871
0	-0.173950
0	0.168579
0	-0.550781
0	-0.019516
0	-0.909668
0	-0.318115
1	-0.335449
0	0.324219
1	0.088440
1	-0.829102
1	0.180054
0	-0.974609
0	0.210449
1	-0.434082
0	-0.523926
0	-0.369629
0	-0.830566
0	-0.684082
0	-0.521484
1	-0.955566
0	-0.517578
0	-0.916016
0	-0.991211
0	-1.459961
0	-0.712891
0	-0.434570
1	0.639160
0	0.654297
1	1.183594
0	-1.523438
1	0.913086
0	0.468018
1	-0.251709
0	0.663574
0	0.285645
1	-0.816895
1	-0.396484
1	0.264160
1	2.130859
0	0.208496
1	1.287109
1	2.060547
1	1.750977
1	1.588867
1	1.239258
0	0.042877
1	0.519043
1	1.837891
0	1.013672
1	1.631836
0	0.347168
1	0.614746
1	0.407227
1	-0.216309
1	0.591797
1	-0.185181
1	-1.203125
0	0.930176
0	0.987793
1	0.516602
0	0.611816
0	0.309082
0	0.293945
1	-0.084229
1	0.592773
1	0.427734
1	0.900879
1	0.804199
0	0.698730
0	-0.258789
1	0.508789
1	1.322266
1	-0.529297
1	0.725586
0	0.122375
1	1.531250
0	0.544922
1	0.978516
1	1.267578
1	1.457031
1	1.894531
1	-0.235107
1	1.017578
1	1.133789
1	0.946289
1	0.464600
1	0.714355
1	0.313721
0	1.187500
1	1.143555
1	1.161133
0	-1.529297
1	1.331055
0	0.468506
1	1.454102
0	1.122070
1	1.274414
1	1.602539
0	1.007812
0	0.390625
0	0.607422
1	1.088867
1	0.589355
1	0.801270
1	0.855957
1	1.015625
0	0.861328
1	1.178711
1	1.025391
1	1.723633
1	1.516602
1	1.781250
0	1.294922
1	2.267578
0	0.573242
1	0.763672
1	0.554199
1	0.967773
1	0.946289
1	0.898438
1	-0.823242
1	0.914551
1	-0.130737
1	0.177856
1	1.243164
1	1.275391
1	0.610840
1	2.125000
1	0.486816
1	-0.138672
1	0.501465
1	0.752441
1	1.612305
1	1.875977
1	2.136719
1	1.515625
1	1.210938
1	1.952148
1	1.777344
1	1.238281
0	0.556152
0	0.159668
1	0.093567
0	0.187256
1	0.015205
1	0.700195
0	0.891113
1	0.964355
1	1.982422
1	0.922852
1	0.682129
1	0.094055
1	0.211060
0	-1.112305
0	-1.336914
0	-1.883789
1	-0.721191
1	0.074036
1	0.802734
1	0.618164
1	0.762207
0	-0.056213
1	0.936035
0	0.459229
1	0.909180
1	0.716309
1	-0.512207
0	1.238281
1	1.499023
1	1.071289
1	0.561035
1	0.698730
0	-0.880371
1	-0.824707
0	-1.172852
0	-1.263672
0	-1.458008
1	0.117126
1	-1.556641
1	1.373047
1	0.974121
1	0.860840
0	-0.022888
0	-1.033203
1	0.553223
0	-0.306152
1	0.798828
0	-1.098633
0	-1.121094
0	0.267822
1	0.663574
1	0.277588
1	-0.982910
0	-0.152222
0	1.311523
1	0.459473
1	-0.526855
1	-0.459473
1	-0.368164
1	2.005859
1	2.283203
1	0.195312
1	0.657227
0	0.492188
1	0.066467
0	-0.729980
0	-0.967285
0	-0.393555
0	0.529297
0	-1.531250
0	-1.835938
0	0.386719
0	-1.024414
0	-0.758789
0	-1.597656
0	-0.914551
1	-0.827637
0	-1.898438
0	-0.668457
0	-1.385742
1	0.259033
1	0.348877
1	0.424805
1	0.922363
1	1.322266
1	0.859863
1	1.169922
1	-0.050323
1	0.511230
1	0.652832
1	0.623047
1	0.433105
1	0.688965
1	-0.031647
1	0.516113
0	-2.064453
0	0.998535
1	0.981934
0	-0.731934
0	-0.846680
0	-0.373047
0	-0.580078
0	-0.242920
0	-0.962891
0	-0.895020
0	-0.958008
0	-0.748047
1	-0.664551
0	-0.199707
1	-0.001301
0	0.179077
1	0.859863
1	1.426758
1	0.729492
1	2.490234
1	2.865234
1	1.375977
1	3.197266
1	1.679688
0	2.425781
1	1.628906
1	1.729492
1	0.877441
0	-0.022568
0	-0.401367
1	1.369141
1	0.022690
0	-0.918945
0	-1.414062
0	0.169434
0	-0.987305
0	-1.007812
0	-1.019531
1	-0.417236
1	1.614258
1	1.394531
1	1.344727
1	0.343750
1	-0.221313
0	-1.640625
0	0.137451
1	1.215820
1	1.416992
0	1.271484
1	1.348633
0	0.376953
1	2.113281
1	2.412109
1	1.705078
1	1.297852
1	1.307617
1	1.494141
0	-1.612305
1	0.827637
1	0.552246
0	0.997559
0	-0.649902
0	-0.356201
0	-1.354492
0	1.905273
0	-0.490723
1	-0.319336
0	-0.444336
0	1.065430
0	-0.269775
0	1.215820
0	0.213623
0	-0.359131
1	-0.625000
0	0.110107
0	-1.225586
0	-1.201172
0	-0.416504
1	0.118225
0	-0.909180
0	-0.921387
0	-0.718262
0	-0.703613
1	-0.164673
1	0.501465
1	0.187134
1	0.535156
1	-0.516113
1	0.053680
1	0.312500
1	-0.093689
1	-0.851562
0	-1.189453
1	0.337158
1	0.016479
1	1.079102
1	0.715820
1	0.094543
1	-0.057709
1	-1.544922
1	-0.421631
1	-0.901855
0	-1.132812
1	-0.835449
1	-0.471680
1	-1.251953
0	-1.269531
1	0.407227
1	0.349121
0	-0.733887
0	-0.224365
1	-0.370850
0	-0.573242
0	-0.391602
1	0.324951
0	-0.739746
0	-1.054688
0	-1.073242
0	1.120117
0	-0.755859
0	-0.775879
0	-0.789062
0	-0.135864
1	-0.357422
1	0.545410
0	-0.326172
0	-0.692871
0	-1.213867
1	-0.427246
0	-0.205933
1	1.272461
1	-0.578613
0	-1.283203
1	1.493164
1	1.538086
1	1.397461
1	1.451172
1	2.250000
1	1.410156
1	1.641602
1	0.513672
1	1.139648
1	1.470703
1	1.229492
1	0.515137
1	1.515625
1	1.433594
1	0.601074
0	0.236084
1	1.460938
1	0.122986
1	1.159180
1	-0.949219
1	0.314941
1	0.977539
1	0.627930
1	-1.157227
0	-0.558594
1	1.236328
0	0.116089
1	1.633789
1	0.235596
1	2.218750
0	-0.004288
0	-0.325928
1	-0.910156
1	0.401123
1	0.760254
1	1.053711
1	0.973145
1	0.639160
0	-0.897461
0	-0.339600
0	0.716309
0	0.216797
1	-0.630371
1	1.102539
1	-0.579590
0	-0.563965
1	-0.303223
0	-0.347900
0	-0.494141
1	-0.156982
1	-0.287598
1	0.701660
1	0.332031
1	0.556152
1	0.592285
1	0.194214
1	0.343994
1	-0.066223
1	0.869141
0	0.427490
1	0.899414
1	-0.286621
1	0.181885
0	0.284424
1	-0.141846
0	-0.089722
1	-0.019211
1	0.018478
1	-0.171875
1	-0.102661
1	0.250732
1	0.197266
1	0.388672
1	-0.175781
1	-0.058289
1	0.095093
0	0.264893
1	-0.029770
1	-0.032654
0	0.463623
0	0.231934
1	-0.164429
0	0.455566
1	-0.768555
1	0.134399
1	0.364014
1	0.469727
1	0.238281
1	-0.436279
0	0.025467
1	0.421631
1	-0.990234
1	0.645996
1	0.890625
1	0.284668
1	0.655273
1	0.439209
1	0.277100
1	0.461914
1	-0.574707
1	-0.285889
1	-0.095398
1	-0.389404
1	-0.706055
0	0.448975
0	-0.441162
1	0.200928
0	-0.110779
1	-0.682617
1	-0.526367
0	0.231323
1	-0.811523
1	-0.331787
1	-0.118225
0	-0.612793
0	-0.164062
0	-0.646973
0	-0.135010
1	0.013069
1	0.387695
1	-0.171021
1	-0.109863
0	-0.249268
0	-0.461426
0	-0.150269
0	-0.633789
1	-0.303955
0	0.806641
0	0.024612
0	-0.504883
0	0.311035
0	0.444336
1	0.275635
1	0.638184
1	0.240112
1	-0.611328
0	-0.363525
1	-0.163818
1	-0.100464
1	0.029999
0	-0.441650
0	-0.054535
0	-1.282227
0	-0.832520
1	-0.223511
0	-0.786621
0	-0.440674
0	0.234131
1	-0.471191
1	0.356201
1	-0.267090
1	-0.414551
0	-1.043945
0	-0.855469
0	-0.964844
0	-0.907227
0	-0.649414
0	-1.023438
0	-0.799805
0	-1.107422
0	-0.807617
0	-0.884766
1	-0.557617
0	-0.536621
0	-0.990234
0	-0.786621
0	-0.858398
1	-1.489258
0	-0.719727
0	-1.235352
0	-0.964844
0	-1.104492
0	-0.205444
0	-1.097656
0	-0.666504
0	-0.486572
0	-1.276367
0	-1.624023
0	-1.205078
0	-1.283203
0	-1.237305
0	-1.022461
0	-0.456787
0	-0.615723
0	-0.949219
0	-1.456055
0	-1.321289
0	-1.528320
0	-1.114258
0	-2.136719
0	-1.127930
0	-1.477539
0	-1.631836
0	-1.047852
0	-1.282227
0	-1.586914
0	-0.944336
0	-0.967773
0	-2.105469
0	-1.495117
0	-1.281250
0	-1.883789
1	-0.945801
0	-1.833984
0	-1.075195
0	-1.442383
0	-0.791992
0	-0.807129
0	-1.562500
0	-0.884277
0	0.247314
0	0.736816
0	-0.225830
0	-1.501953
0	-1.101562
0	-2.943359
1	-0.318604
0	-0.097656
0	-0.329834
1	-1.014648
0	-0.836914
0	0.068726
1	-0.434570
1	0.071167
1	-0.097229
1	-0.264893
1	-0.049438
1	-0.934082
1	0.058350
0	-0.576172
1	0.100342
1	-0.060211
1	-0.883301
1	-0.884277
1	-0.069275
1	-0.109253
0	0.100220
0	0.583008
1	0.502930
0	0.401611
1	0.648438
0	0.244751
0	-0.133179
0	-0.008728
0	-0.287354
0	-0.610840
0	-2.074219
0	0.204224
0	-1.055664
1	1.207031
1	0.939453
0	2.179688
1	3.052734
0	1.490234
1	0.881348
0	1.645508
0	-1.074219
1	-0.897461
0	0.718262
0	-0.541016
0	0.580078
0	0.758789
1	-0.340088
1	0.749023
0	-1.250000
0	0.543945
0	0.085205
0	0.393066
1	0.702637
0	1.641602
0	0.704102
0	-1.206055
0	-0.243530
0	-1.220703
0	-0.846680
0	1.983398
1	2.232422
0	-0.537598
0	1.367188
0	-0.302490
0	1.422852
0	-1.015625
0	-0.184082
0	-0.430176
0	0.244873
0	0.896973
0	-1.238281
0	-1.099609
0	-2.361328
0	2.255859
0	0.862793
0	1.105469
0	0.230469
0	0.801270
1	2.677734
0	-2.718750
0	-1.543945
0	-1.565430
0	-1.778320
0	-1.404297
0	-2.228516
0	-1.427734
0	-2.123047
0	-1.049805
0	-1.522461
0	-0.808105
0	-1.611328
0	-1.473633
0	-1.830078
0	-1.541016
0	-1.868164
0	-2.136719
0	-1.736328
0	-1.230469
0	-2.072266
1	-0.810059
1	-0.749023
0	-1.041992
0	-1.547852
0	-1.220703
0	-1.592773
0	-1.635742
0	-2.175781
0	-1.167969
0	-2.289062
0	-1.581055
0	-1.155273
0	-1.422852
0	-1.432617
0	-1.010742
0	-1.778320
0	-1.980469
0	-0.750488
0	-0.190796
0	-1.222656
0	0.330078
1	0.201416
1	1.507812
0	2.037109
0	0.534668
1	0.524902
1	-0.285645
1	0.565918
1	0.147339
0	-1.090820
1	0.493896
1	-0.205811
1	0.855469
1	0.511719
1	1.542969
1	0.842285
1	1.742188
1	0.315430
1	0.225586
0	0.445312
1	-0.055969
1	-0.151611
1	0.639160
1	0.940430
1	0.401855
1	0.619629
1	0.685547
1	1.228516
1	-0.326172
0	0.488281
1	1.413086
1	0.901367
1	0.355957
1	0.555176
1	0.686523
1	-0.676758
1	0.482178
0	-0.666504
1	-0.497803
0	-0.296875
1	0.295410
1	0.288330
1	0.600586
1	1.331055
1	1.062500
0	0.944824
1	1.166016
1	0.590820
0	-0.244873
1	0.813965
1	0.350342
1	0.168091
1	-0.399902
0	-0.430176
1	0.755371
1	0.641602
0	-0.118164
0	-0.327148
0	-0.892578
0	-0.101440
0	-1.795898
0	-0.679688
0	0.572754
0	0.288574
1	0.228271
1	-0.258057
1	0.114746
0	0.320557
0	0.193237
0	-0.120605
0	-0.093384
0	-1.109375
0	-0.943848
0	-0.307129
1	1.256836
0	-0.339600
0	-1.385742
1	2.388672
1	1.861328
1	1.318359
0	0.710938
0	-0.357910
1	0.788086
1	0.956055
1	-0.330078
1	0.721680
0	-0.131592
0	-0.014732
0	-0.448242
0	-1.043945
1	1.092773
0	-1.644531
0	-1.987305
1	-1.704102
0	-1.408203
0	0.384521
0	-0.086121
1	-0.522461
0	0.298828
0	-1.581055
0	-0.458008
0	-1.267578
0	-0.716309
0	0.184937
0	0.012520
0	-0.679199
0	-0.236938
0	-0.426758
0	-0.153564
0	-0.504395
0	-0.190430
0	-1.195312
0	-1.258789
0	-1.762695
1	0.127075
0	-1.398438
0	-1.373047
0	-1.453125
1	-0.017670
0	-0.676758
0	-1.912109
0	-2.113281
0	-1.680664
0	-0.566895
0	-1.052734
0	-0.675293
0	-0.838867
0	-1.328125
0	-0.862305
0	-1.165039
0	-1.177734
0	-0.751465
1	0.991211
1	0.368408
1	1.073242
1	1.003906
1	1.081055
1	1.014648
0	0.708008
1	0.419189
0	0.085876
0	-0.159424
1	-0.170166
1	0.707520
0	0.046814
0	0.076782
0	0.865723
0	0.235840
1	0.477539
1	0.340820
1	-0.304199
0	-0.228271
0	-0.701172
0	-0.328125
0	-0.200562
0	-0.066040
1	-0.081482
0	-1.055664
0	-0.295898
1	-0.947754
0	-1.006836
0	-0.519531
0	-0.942383
0	-1.776367
0	-0.863281
1	1.064453
0	0.074768
0	-0.039032
1	1.942383
1	2.111328
1	0.096069
1	0.105591
1	-1.278320
0	-1.453125
1	-0.334717
1	0.661133
1	-0.338623
0	-0.901855
0	-0.406738
1	1.016602
1	0.577637
1	-0.567383
0	-1.359375
1	-0.406494
1	0.549316
1	-0.344971
1	-1.325195
1	-0.840332
0	-1.004883
1	-0.273926
1	-0.102051
1	0.887695
0	-0.561523
0	-0.081543
1	0.596191
0	-0.119629
1	-0.938477
0	-1.190430
0	-0.506836
0	-1.550781
0	-1.687500
1	0.190918
1	0.534180
1	-0.871094
0	0.156128
1	0.300293
1	-0.192017
0	-0.120361
1	0.037354
0	-0.230225
0	-0.714355
1	-0.563965
0	-0.353027
0	0.591797
1	0.166870
0	0.036438
1	-0.297363
0	-0.105408
0	-0.238770
0	-0.464355
1	-0.613281
0	0.107178
1	0.541016
1	-0.213257
0	0.022064
0	0.497559
1	0.342285
1	-0.781738
1	-0.418945
0	0.195312
1	-0.729004
1	0.008965
0	-0.306885
0	0.117798
0	0.260498
1	0.147339
0	-0.169922
0	-0.556152
0	-0.563965
0	0.018295
0	-0.999023
1	-0.359619
1	0.719727
1	1.435547
1	0.581543
1	1.017578
1	1.202148
1	0.692871
0	0.806641
0	1.208008
0	-1.453125
0	0.200562
0	0.221680
0	-0.395508
1	0.441406
1	0.400635
1	0.944824
1	-0.523926
0	-1.098633
0	-1.054688
0	-0.493896
0	-0.569336
0	-0.820801
0	-0.553711
0	-0.824219
0	-1.574219
0	-0.479248
0	-0.793457
1	-1.062500
0	0.266602
1	0.153320
0	-0.233398
0	-0.332764
0	-0.617676
1	-0.107300
0	0.135376
0	-0.385254
0	0.205933
1	-0.679688
1	-0.182251
0	-0.822754
1	-0.621094
1	0.941895
0	-0.679199
0	-0.686035
0	-1.043945
0	-0.367676
0	-0.146606
0	-1.341797
1	2.105469
1	1.035156
1	0.275391
0	-0.145630
1	1.612305
1	0.992676
0	-1.145508
1	1.608398
1	0.532715
1	-0.555664
1	0.957031
0	0.275635
0	1.178711
0	0.368652
0	1.204102
1	0.833984
0	0.825195
0	0.621094
1	0.567383
0	-0.183594
1	0.630371
0	1.071289
1	0.600586
0	0.644043
1	0.379639
1	0.345703
0	0.106384
0	0.927246
0	0.865723
1	-0.029221
0	-0.436523
1	1.107422
0	-0.676270
0	0.670898
1	0.321045
0	0.008125
1	1.023438
1	0.340820
1	0.602539
1	1.300781
0	-1.006836
1	-0.919922
0	-0.739746
0	-0.989258
0	-0.670898
1	0.109619
1	1.198242
1	0.658203
1	-0.551270
1	0.675781
1	0.017914
1	0.453369
0	-0.077209
1	0.698730
1	0.530762
1	0.597168
1	0.251221
1	0.513672
1	-0.185547
1	0.369141
1	-0.535645
1	0.107239
0	-0.019562
1	-0.199707
1	0.535645
1	0.246948
1	0.166382
0	-0.163208
1	-0.072937
0	-0.543457
1	1.033203
1	0.541504
1	-0.060303
1	0.348633
1	-0.502441
1	-0.242065
1	0.282715
1	-0.280029
1	-0.253418
1	0.057251
1	-1.737305
1	-0.114380
0	-1.706055
1	0.674805
0	-0.473633
1	-1.248047
1	1.417969
1	1.033203
0	0.127075
1	1.096680
1	1.109375
1	-0.015930
1	0.323486
1	0.061279
1	0.581055
1	-0.067017
0	-0.345215
0	0.326416
1	-0.395996
1	-0.022995
1	-0.661133
1	-0.346191
1	-0.142944
0	-1.306641
0	-0.509277
0	-1.086914
0	-1.707031
1	0.219727
1	1.415039
1	1.197266
1	1.723633
1	1.149414
0	1.548828
0	0.459473
1	1.738281
1	1.187500
1	1.164062
1	1.404297
1	1.328125
1	1.123047
1	1.536133
1	-0.645996
1	-0.776367
1	0.809082
1	-0.190552
1	-0.464600
1	-0.370117
1	0.445068
0	0.301025
1	-0.613281
0	-0.593262
0	-0.319336
0	-0.869629
1	-0.072021
0	-0.163452
1	-0.133545
1	0.518066
1	-0.067139
1	-0.598633
1	0.439209
1	0.085022
1	-0.306396
1	-0.709473
0	-0.584961
1	0.895996
0	0.449219
0	-0.579590
1	0.061523
1	-0.627930
0	-1.011719
1	1.141602
0	0.227783
0	0.937012
1	0.432617
1	0.400146
1	1.278320
1	0.419434
1	0.039856
1	-0.036835
1	-0.289062
1	-0.640625
0	-0.373291
1	-0.187134
1	-0.074036
1	0.002441
1	0.110718
0	0.187378
1	0.141968
0	0.070984
1	0.137329
1	-0.727539
0	-0.258545
1	-0.773438
1	0.716309
0	0.678711
1	0.799316
1	1.559570
1	0.866211
1	-0.988770
0	0.365234
0	0.560059
0	0.902344
1	0.696289
1	0.703613
1	0.708496
1	0.822266
1	1.023438
1	1.198242
1	1.280273
1	1.332031
1	1.303711
1	0.544922
0	0.501953
1	0.884277
0	0.485596
1	0.358154
1	0.997559
1	0.827148
0	0.691895
1	0.660156
1	0.557129
1	-0.248413
1	0.518555
1	0.476807
1	0.562012
0	0.157593
0	-0.625000
1	-0.761719
1	-0.062988
1	0.417725
0	-0.308350
1	0.287842
0	-0.526855
1	0.156616
1	0.424561
0	0.441162
1	0.759766
1	0.080139
0	1.005859
1	0.968750
1	-0.197876
1	0.122009
0	0.895996
0	0.494385
0	-0.544434
1	-0.855469
1	0.017563
0	-0.718750
1	-0.619629
1	0.155396
0	0.006466
0	0.746582
0	0.963867
1	0.291260
0	0.313477
0	-0.420654
0	-0.121277
1	0.449219
1	-0.227905
1	0.957520
0	0.587402
1	1.219727
0	-0.010826
1	0.728027
1	0.220215
1	0.028702
1	0.290039
1	0.178345
0	-0.488037
1	-1.289062
1	-0.734863
0	-1.290039
1	-0.187500
0	0.498535
0	0.263184
0	0.398682
1	0.175659
0	0.376953
1	0.625977
1	0.566895
0	0.686523
0	0.699219
1	0.785156
0	0.986816
1	0.103821
1	0.497314
1	1.021484
0	-0.183838
1	0.823730
0	0.060150
0	0.453369
1	0.292480
0	-0.420410
1	1.100586
1	1.610352
1	1.070312
1	1.218750
1	1.466797
1	0.611328
1	0.113708
1	1.139648
0	0.478027
0	-0.291992
0	-0.459961
0	-0.111206
0	-1.165039
0	0.846680
0	1.581055
1	0.549805
1	-0.036804
0	0.162354
1	1.414062
1	0.005764
0	0.748047
0	-0.616699
1	0.466064
0	-1.262695
0	-1.025391
0	-1.201172
0	-0.549316
1	0.250977
0	-0.836426
0	-0.838867
0	-0.617676
0	-1.334961
0	-0.458252
0	-0.515625
1	0.307861
0	-0.874512
0	-0.232422
1	1.154297
1	1.182617
0	-1.418945
1	1.107422
1	1.526367
0	0.526367
1	0.538574
0	-0.136353
1	1.208008
1	0.059113
1	0.849121
1	1.204102
0	-1.266602
0	-0.402588
0	-0.824707
0	-1.329102
1	0.929688
1	0.874512
1	0.607910
0	0.794922
1	0.953613
1	0.803711
1	0.797852
0	0.356934
0	0.908203
1	0.806641
1	0.477295
1	-0.001768
1	-0.622070
1	0.168701
0	-0.085205
1	-0.214722
0	-0.788574
1	-1.112305
1	0.048553
1	0.268799
1	0.404785
1	-0.071777
